,index,md5hash,fitzpatrick,label,nine_partition_label,three_partition_label,qc,url,url_alphanum,low,mid,high,hasher,image_path
8005,8006,b074449d4b2cf1e3871b51fd0dfbccc6,3,folliculitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/staphylococcal-folliculitis/staphylococcal-folliculitis5.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstaphylococcalfolliculitisstaphylococcalfolliculitis5jpg.jpg,32,4,2,b074449d4b2cf1e3871b51fd0dfbccc6,https://www.dermaamin.com/site/images/clinical-pic/s/staphylococcal-folliculitis/staphylococcal-folliculitis5.jpg
7476,7477,c3758805959417fcc2d8e98a8483217f,1,superficial spreading melanoma ssm,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/s/superfacial-spreading-melanoma/superfacial-spreading-melanoma82.jpg,httpwwwdermaamincomsiteimagesclinicalpicssuperfacialspreadingmelanomasuperfacialspreadingmelanoma82jpg.jpg,103,8,1,c3758805959417fcc2d8e98a8483217f,https://www.dermaamin.com/site/images/clinical-pic/s/superfacial-spreading-melanoma/superfacial-spreading-melanoma82.jpg
13028,1479,496fff13cf46402dcadfe172e8a6276e,2,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2416,httpwwwatlasdermatologicocombrimgimageId2416.jpg,36,3,2,496fff13cf46402dcadfe172e8a6276e,http://atlasdermatologico.com.br/img?imageId=2416
9838,9839,ea37254f1a6c1898f56d8ce5ef7d2fe6,5,neutrophilic dermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum94.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyodermagangrenosumpyodermagangrenosum94jpg.jpg,68,4,2,ea37254f1a6c1898f56d8ce5ef7d2fe6,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum94.jpg
10524,10525,657cbe66842025315b7543653be223d5,3,tuberous sclerosis,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/t/tuberous_sclerosis/tuberous_sclerosis53.jpg,httpwwwdermaamincomsiteimagesclinicalpicttuberoussclerosistuberoussclerosis53jpg.jpg,107,3,2,657cbe66842025315b7543653be223d5,https://www.dermaamin.com/site/images/clinical-pic/t/tuberous_sclerosis/tuberous_sclerosis53.jpg
8874,8875,97e5fa566f151009f5759010b71d9140,1,urticaria pigmentosa,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/u/urticaria-pigmentosa/urticaria-pigmentosa26.jpg,httpwwwdermaamincomsiteimagesclinicalpicuurticariapigmentosaurticariapigmentosa26jpg.jpg,110,4,2,97e5fa566f151009f5759010b71d9140,https://www.dermaamin.com/site/images/clinical-pic/u/urticaria-pigmentosa/urticaria-pigmentosa26.jpg
5891,5892,85a8a6ef8cd463af63154b3bcdc61bda,2,psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail20.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisnailpsoriasisnail20jpg.jpg,86,4,2,85a8a6ef8cd463af63154b3bcdc61bda,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail20.jpg
10928,10929,f147d0d804cfe4a04d61a27a51a70a47,3,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/discoid_le/discoid_le61.jpg,httpwwwdermaamincomsiteimagesclinicalpicddiscoidlediscoidle61jpg.jpg,91,4,2,f147d0d804cfe4a04d61a27a51a70a47,https://www.dermaamin.com/site/images/clinical-pic/d/discoid_le/discoid_le61.jpg
4932,4933,2fdf3a80febe2b3798042234bfc2dec5,4,porokeratosis actinic,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/porokeratosis_actinic/porokeratosis_actinic10.jpg,httpwwwdermaamincomsiteimagesclinicalpicpporokeratosisactinicporokeratosisactinic10jpg.jpg,81,1,0,2fdf3a80febe2b3798042234bfc2dec5,https://www.dermaamin.com/site/images/clinical-pic/p/porokeratosis_actinic/porokeratosis_actinic10.jpg
735,735,7be24faffbd958643d024008f7bca7ec,3,lyme disease,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythem_achronicum_migrans/erythem_achronicum_migrans18.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemachronicummigranserythemachronicummigrans18jpg.jpg,53,4,2,7be24faffbd958643d024008f7bca7ec,https://www.dermaamin.com/site/images/clinical-pic/e/erythem_achronicum_migrans/erythem_achronicum_migrans18.jpg
14645,8517,902e4b5753f96ae5fbb84f28736efa2c,4,urticaria,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7789,httpwwwatlasdermatologicocombrimgimageId7789.jpg,109,4,2,902e4b5753f96ae5fbb84f28736efa2c,http://atlasdermatologico.com.br/img?imageId=7789
11086,11087,b19ba4bd6156a03456a44fa842e366fa,1,allergic contact dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/g/grovers_disease_transient_acantholytic_dermatosis/grovers_disease_transient_acantholytic_dermatosis20.jpg,httpwwwdermaamincomsiteimagesclinicalpicggroversdiseasetransientacantholyticdermatosisgroversdiseasetransientacantholyticdermatosis20jpg.jpg,6,4,2,b19ba4bd6156a03456a44fa842e366fa,https://www.dermaamin.com/site/images/clinical-pic/g/grovers_disease_transient_acantholytic_dermatosis/grovers_disease_transient_acantholytic_dermatosis20.jpg
712,712,068404d0bcd9824d694cf5dea53c8b9f,1,stevens johnson syndrome,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/stephen-johnson-syndrome/stephen-johnson-syndrome11.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstephenjohnsonsyndromestephenjohnsonsyndrome11jpg.jpg,100,4,2,068404d0bcd9824d694cf5dea53c8b9f,https://www.dermaamin.com/site/images/clinical-pic/s/stephen-johnson-syndrome/stephen-johnson-syndrome11.jpg
10869,10870,8d7905e14897a510c1e0c638db2ac9e8,2,calcinosis cutis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/calcinosis_cutis/calcinosis_cutis36.jpg,httpwwwdermaamincomsiteimagesclinicalpicccalcinosiscutiscalcinosiscutis36jpg.jpg,12,4,2,8d7905e14897a510c1e0c638db2ac9e8,https://www.dermaamin.com/site/images/clinical-pic/c/calcinosis_cutis/calcinosis_cutis36.jpg
12591,12594,229a9055d25d6b193a86402f43c81e80,1,psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-genital/psoriasis-genital15.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisgenitalpsoriasisgenital15jpg.jpg,86,4,2,229a9055d25d6b193a86402f43c81e80,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-genital/psoriasis-genital15.jpg
9615,9616,7a85d7c286b66cd8a8cf50cdb32b8d44,2,paronychia,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/t/trachionychia/trachionychia3.jpg,httpwwwdermaamincomsiteimagesclinicalpicttrachionychiatrachionychia3jpg.jpg,72,4,2,7a85d7c286b66cd8a8cf50cdb32b8d44,https://www.dermaamin.com/site/images/clinical-pic/t/trachionychia/trachionychia3.jpg
10858,10859,3da3c68dba59c548d0e66ce2350a923e,2,neurotic excoriations,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/neurotic-excoriations/neurotic-excoriations18.jpg,httpwwwdermaamincomsiteimagesclinicalpicnneuroticexcoriationsneuroticexcoriations18jpg.jpg,67,4,2,3da3c68dba59c548d0e66ce2350a923e,https://www.dermaamin.com/site/images/clinical-pic/n/neurotic-excoriations/neurotic-excoriations18.jpg
15806,13388,9a455359601a111a743f15ec5d9726e1,-1,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6285,httpwwwatlasdermatologicocombrimgimageId6285.jpg,86,4,2,9a455359601a111a743f15ec5d9726e1,http://atlasdermatologico.com.br/img?imageId=6285
5619,5620,0672e96961fb5fd87e36c6d4c1df47f6,5,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis30.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosissarcoidosis30jpg.jpg,91,4,2,0672e96961fb5fd87e36c6d4c1df47f6,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis30.jpg
15977,14131,4927681b38a2fd726b70299cc45c2199,5,porphyria,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6036,httpwwwatlasdermatologicocombrimgimageId6036.jpg,83,4,2,4927681b38a2fd726b70299cc45c2199,http://atlasdermatologico.com.br/img?imageId=6036
5027,5028,000491af8dd4d739de520e8a68be7134,2,disseminated actinic porokeratosis,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_intravascular_coagulation/disseminated_intravascular_coagulation5.jpg,httpwwwdermaamincomsiteimagesclinicalpicddisseminatedintravascularcoagulationdisseminatedintravascularcoagulation5jpg.jpg,18,1,0,000491af8dd4d739de520e8a68be7134,https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_intravascular_coagulation/disseminated_intravascular_coagulation5.jpg
15079,10418,3ece9270568805837f2563f5a6df8165,1,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3167,httpwwwatlasdermatologicocombrimgimageId3167.jpg,64,4,2,3ece9270568805837f2563f5a6df8165,http://atlasdermatologico.com.br/img?imageId=3167
14094,6127,2e69138ec888e9f2eeb830eda8d532e3,6,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6283,httpwwwatlasdermatologicocombrimgimageId6283.jpg,86,4,2,2e69138ec888e9f2eeb830eda8d532e3,http://atlasdermatologico.com.br/img?imageId=6283
3468,3469,ed277f414662d8203eeb4a5ddbd58644,1,malignant melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/malignant-melanoma/malignant-melanoma6.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmalignantmelanomamalignantmelanoma6jpg.jpg,55,8,1,ed277f414662d8203eeb4a5ddbd58644,https://www.dermaamin.com/site/images/clinical-pic/m/malignant-melanoma/malignant-melanoma6.jpg
3441,3442,db5346bcf1655106cbe32b9de8a199d9,-1,neutrophilic dermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum44.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyodermagangrenosumpyodermagangrenosum44jpg.jpg,68,4,2,db5346bcf1655106cbe32b9de8a199d9,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum44.jpg
11453,11454,038088c3d27a578ee2b68aaf2ff697a5,3,photodermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption_photosensitivity/drug_eruption_photosensitivity8.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptionphotosensitivitydrugeruptionphotosensitivity8jpg.jpg,75,4,2,038088c3d27a578ee2b68aaf2ff697a5,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption_photosensitivity/drug_eruption_photosensitivity8.jpg
7786,7787,319165db2074a7a41e730112d80905ff,1,drug eruption,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption60.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption60jpg.jpg,19,4,2,319165db2074a7a41e730112d80905ff,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption60.jpg
4091,4092,c74fd4970d17101419cd7b3763be4c28,1,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis-small-nodular-type/sarcoidosis-small-nodular-type15.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosissmallnodulartypesarcoidosissmallnodulartype15jpg.jpg,91,4,2,c74fd4970d17101419cd7b3763be4c28,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis-small-nodular-type/sarcoidosis-small-nodular-type15.jpg
14510,7996,3531485236515eccdf7bedb8a1fcd994,3,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2453,httpwwwatlasdermatologicocombrimgimageId2453.jpg,36,3,2,3531485236515eccdf7bedb8a1fcd994,http://atlasdermatologico.com.br/img?imageId=2453
14101,6161,3eb50995b4ce936a0f4a3c5f8e5015ba,6,scleroderma,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4518,httpwwwatlasdermatologicocombrimgimageId4518.jpg,93,4,2,3eb50995b4ce936a0f4a3c5f8e5015ba,http://atlasdermatologico.com.br/img?imageId=4518
7400,7401,53edf06ed1317120d82c24dd52f0100c,2,tick bite,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/flea_bites/flea_bites14.jpg,httpwwwdermaamincomsiteimagesclinicalpicffleabitesfleabites14jpg.jpg,106,4,2,53edf06ed1317120d82c24dd52f0100c,https://www.dermaamin.com/site/images/clinical-pic/f/flea_bites/flea_bites14.jpg
10785,10786,a92e58b246ca249b60a24ce986af9022,1,keratosis pilaris,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris58.jpg,httpwwwdermaamincomsiteimagesclinicalpickkeratosispilariskeratosispilaris58jpg.jpg,44,4,2,a92e58b246ca249b60a24ce986af9022,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris58.jpg
16543,16462,0660c5eb8c387e272f8014d8e3b2a2c7,4,acanthosis nigricans,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1481,httpwwwatlasdermatologicocombrimgimageId1481.jpg,0,4,2,0660c5eb8c387e272f8014d8e3b2a2c7,http://atlasdermatologico.com.br/img?imageId=1481
397,397,c6ee272ed9166d79f14790c2404f5b85,4,erythema multiforme,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme99.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemamultiformeerythemamultiforme99jpg.jpg,28,4,2,c6ee272ed9166d79f14790c2404f5b85,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme99.jpg
16285,15439,9095b0fe47a5bca471c27e3b12967d00,5,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6612,httpwwwatlasdermatologicocombrimgimageId6612.jpg,92,4,2,9095b0fe47a5bca471c27e3b12967d00,http://atlasdermatologico.com.br/img?imageId=6612
13917,5253,4f528bf1928eb2aeb6fea903ef744a55,2,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=653,httpwwwatlasdermatologicocombrimgimageId653.jpg,8,7,1,4f528bf1928eb2aeb6fea903ef744a55,http://atlasdermatologico.com.br/img?imageId=653
9344,9345,ce104e40baa37a3b52cec156a66bcfac,2,malignant melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/malignant-melanoma/malignant-melanoma14.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmalignantmelanomamalignantmelanoma14jpg.jpg,55,8,1,ce104e40baa37a3b52cec156a66bcfac,https://www.dermaamin.com/site/images/clinical-pic/m/malignant-melanoma/malignant-melanoma14.jpg
5369,5370,0ae2c4aa7b6a3a133879f405331e9ebd,4,mycosis fungoides,malignant cutaneous lymphoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide65.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmycosisfongoidemycosisfongoide65jpg.jpg,60,5,1,0ae2c4aa7b6a3a133879f405331e9ebd,https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide65.jpg
4022,4023,2a5341333c8f99ba9aa65a5406b0dba0,2,photodermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/phytophotodermatitis/phytophotodermatitis14.jpg,httpwwwdermaamincomsiteimagesclinicalpicpphytophotodermatitisphytophotodermatitis14jpg.jpg,75,4,2,2a5341333c8f99ba9aa65a5406b0dba0,https://www.dermaamin.com/site/images/clinical-pic/p/phytophotodermatitis/phytophotodermatitis14.jpg
4825,4826,6a1c30d793479d40a42c981cfd3bb9a9,3,erythema multiforme,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme132.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemamultiformeerythemamultiforme132jpg.jpg,28,4,2,6a1c30d793479d40a42c981cfd3bb9a9,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme132.jpg
4353,4354,062cf89e49646b5e1d80d91a1704caae,2,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis13.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnummuladermatitisnummuladermatitis13jpg.jpg,65,4,2,062cf89e49646b5e1d80d91a1704caae,https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis13.jpg
15751,13157,344cf83a64c8312aa83a952f87ede69e,4,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=527,httpwwwatlasdermatologicocombrimgimageId527.jpg,8,7,1,344cf83a64c8312aa83a952f87ede69e,http://atlasdermatologico.com.br/img?imageId=527
5963,5964,8d0c9b41c063aea231d076ae8602ce9d,4,mucous cyst,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/m/mucocele/mucocele5.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmucocelemucocele5jpg.jpg,59,0,0,8d0c9b41c063aea231d076ae8602ce9d,https://www.dermaamin.com/site/images/clinical-pic/m/mucocele/mucocele5.jpg
5263,5264,8b66ae255c9b3f43b04d5265c7baa6dc,3,urticaria,inflammatory,non-neoplastic,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/d/dermographic_urticaria/dermographic_urticaria33.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermographicurticariadermographicurticaria33jpg.jpg,109,4,2,8b66ae255c9b3f43b04d5265c7baa6dc,https://www.dermaamin.com/site/images/clinical-pic/d/dermographic_urticaria/dermographic_urticaria33.jpg
1058,1058,950f1320c1fdba94399684868ba0177f,1,epidermal nevus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/d/dermal_naevus/dermal_naevus3.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermalnaevusdermalnaevus3jpg.jpg,24,1,0,950f1320c1fdba94399684868ba0177f,https://www.dermaamin.com/site/images/clinical-pic/d/dermal_naevus/dermal_naevus3.jpg
10832,10833,d4b5a57bc5c7adaa8edb40ee5e206d2a,3,rosacea,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/r/rosacea/rosacea21.jpg,httpwwwdermaamincomsiteimagesclinicalpicrrosacearosacea21jpg.jpg,90,4,2,d4b5a57bc5c7adaa8edb40ee5e206d2a,https://www.dermaamin.com/site/images/clinical-pic/r/rosacea/rosacea21.jpg
11973,11975,f2f7b0cf839d5b9c441ed24797d464e9,2,naevus comedonicus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/naevus-congenital/naevus-congenital13.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnaevuscongenitalnaevuscongenital13jpg.jpg,62,1,0,f2f7b0cf839d5b9c441ed24797d464e9,https://www.dermaamin.com/site/images/clinical-pic/n/naevus-congenital/naevus-congenital13.jpg
15278,11205,999914e870ccde4caa6e8679cc5dc7fa,3,neurotic excoriations,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4859,httpwwwatlasdermatologicocombrimgimageId4859.jpg,67,4,2,999914e870ccde4caa6e8679cc5dc7fa,http://atlasdermatologico.com.br/img?imageId=4859
4553,4554,aafc6602c9371da05c3a8567ab87c617,1,milia,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/m/miliaria/miliaria69.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmiliariamiliaria69jpg.jpg,57,1,0,aafc6602c9371da05c3a8567ab87c617,https://www.dermaamin.com/site/images/clinical-pic/m/miliaria/miliaria69.jpg
8078,8079,c1f99ec748a889645567911a22d2a665,2,neutrophilic dermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sweet-syndrome/sweet-syndrome13.jpg,httpwwwdermaamincomsiteimagesclinicalpicssweetsyndromesweetsyndrome13jpg.jpg,68,4,2,c1f99ec748a889645567911a22d2a665,https://www.dermaamin.com/site/images/clinical-pic/s/sweet-syndrome/sweet-syndrome13.jpg
5172,5173,ddb3dae7f56161d7aa453cd8deeed5e0,1,scleroderma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/scleredema/scleredema55.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscleredemascleredema55jpg.jpg,93,4,2,ddb3dae7f56161d7aa453cd8deeed5e0,https://www.dermaamin.com/site/images/clinical-pic/s/scleredema/scleredema55.jpg
2382,2383,82f57c180f4a89b2fcce489bf47a2074,3,squamous cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma111.jpg,httpwwwdermaamincomsiteimagesclinicalpickkeratoacanthomakeratoacanthoma111jpg.jpg,98,7,1,82f57c180f4a89b2fcce489bf47a2074,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma111.jpg
9641,9642,4acbf355831f0c7a232d5ef0486d903f,3,tuberous sclerosis,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/t/tuberous_sclerosis/tuberous_sclerosis12.jpg,httpwwwdermaamincomsiteimagesclinicalpicttuberoussclerosistuberoussclerosis12jpg.jpg,107,3,2,4acbf355831f0c7a232d5ef0486d903f,https://www.dermaamin.com/site/images/clinical-pic/t/tuberous_sclerosis/tuberous_sclerosis12.jpg
9023,9024,246b6a920ad08d0906276925ef8c90c4,5,sun damaged skin,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/fluoride_burn/fluoride_burn1.jpg,httpwwwdermaamincomsiteimagesclinicalpicffluorideburnfluorideburn1jpg.jpg,102,4,2,246b6a920ad08d0906276925ef8c90c4,https://www.dermaamin.com/site/images/clinical-pic/f/fluoride_burn/fluoride_burn1.jpg
